"|","|__gyro","|__gyro-x","|__gyro-y","|__gyro-z","|__acc","|__acc-x","|__acc-y","|__acc-z"
"21:48:22 889017","0.16764702717500768","0.11292076110839844","0.11611652374267578","0.3760490417480469","","","",""
"21:48:23 686509","","","","","1827.5138322496932","-33.68145751953125","15.2982177734375","-21.425167083740234"
"21:48:24 019157","213.75941398119994","3.8734188079833984","-13.171330451965332","-5.027135848999023","","","",""
"21:48:24 764999","","","","","142.90558726249674","-7.158881187438965","-0.16400718688964844","9.572309494018555"
"21:48:24 883688","0.0488237112049319","-0.22051620483398438","0.0021305084228515625","0.013848304748535156","","","",""
"21:48:25 686540","","","","","2623.42963887089","-38.98118591308594","23.131088256835938","-23.850566864013672"
"21:48:26 097153","107.01970504927431","4.3986101150512695","-8.052578926086426","-4.77785587310791","","","",""
"21:48:26 914723","","","","","121.8081218498346","-5.7414703369140625","-2.6085615158081055","9.057540893554688"
"21:48:27 273312","0.18932495690933138","-0.18536090850830078","0.37711429595947266","0.11292076110839844","","","",""
"21:48:27 457277","","","","","1918.1308461938188","39.226600646972656","-15.373637199401855","-11.960598945617676"
"21:48:28 042934","162.7277999291855","-10.82128620147705","0.970484733581543","6.6847381591796875","","","",""
"21:48:28 566580","","","","","84.39523042960445","-4.896291732788086","-2.194352149963379","7.456968307495117"
"21:48:28 990894","0.09932359855611139","-0.19814491271972656","-0.005326271057128906","0.24501800537109375","","","",""
"21:48:29 826434","","","","","966.4099492570722","-27.495849609375","9.325699806213379","-11.109434127807617"
"21:48:29 983946","612.0984823555345","11.778987884521484","-16.82103729248047","-13.79879093170166","","","",""
"21:48:30 603885","","","","","61.60418843948719","-4.612569808959961","-2.6337013244628906","5.778581619262695"
"21:48:30 722243","0.031178743762211525","-0.13529205322265625","-0.04687213897705078","0.1033334732055664","","","",""
"21:48:31 626812","","","","","147.04413720273533","-11.21837329864502","0.4501228332519531","4.581443786621094"
"21:48:31 972431","7.2205593456828865","-0.5283870697021484","1.495676040649414","2.1689443588256836","","","",""
"21:48:32 650166","","","","","114.11774393637188","-4.516798973083496","-2.5056076049804688","9.350839614868164"
"21:48:33 128664","0.37294313537586277","0.033023834228515625","0.6050882339477539","0.07563591003417969","","","",""
"21:48:33 486885","","","","","609.7103982212884","-23.014965057373047","5.834847450256348","-6.780585289001465"
"21:48:33 982200","30.365061691163646","-4.001255035400391","0.9331998825073242","3.6720781326293945","","","",""
"21:48:34 539617","","","","","66.87098301823971","-3.770981788635254","-0.6476507186889648","7.227117538452148"
"21:48:34 714589","0.07547927353243722","0.05006885528564453","-0.24075698852539062","0.12250900268554688","","","",""
"21:48:35 415397","","","","","174.65694041586266","-2.1787891387939453","-6.354404449462891","11.381184577941895"
"21:48:35 971493","0.16588477335426433","0.37711429595947266","0.011717796325683594","0.15340232849121094","","","",""
"21:48:36 746950","","","","","215.52509775844192","-5.791749954223633","-7.316903114318848","11.333298683166504"
"21:48:37 085150","3.183192825283186","-0.8554325103759766","0.6775283813476562","-1.4115180969238281","","","",""
"21:48:37 273231","","","","","85.34899392395437","-2.2039289474487305","0.0814046859741211","8.971346855163574"
"21:48:37 823904","0.040515315328775614","0.1438150405883789","0.025567054748535156","-0.1384878158569336","","","",""
"21:48:38 591218","","","","","222.44226179438192","10.348054885864258","-10.439037322998047","2.5271568298339844"
"21:48:38 738568","28.662690164362175","2.611042022705078","1.4562606811523438","4.441222190856934","","","",""
"21:48:39 350112","","","","","121.63758566071556","-4.436590194702148","-2.314065933227539","9.828496932983398"
"21:48:39 815828","0.2029684368362723","-0.37817955017089844","0.17044734954833984","0.17577362060546875","","","",""
"21:48:40 359090","","","","","252.50533027713846","-15.736370086669922","-0.09696769714355469","2.2051267623901367"
"21:48:40 532694","7.080382011199617","-0.22903823852539062","-0.566737174987793","2.589735984802246","","","",""
"21:48:41 565170","0.004358912559837336","-0.014913558959960938","0.0287628173828125","-0.057525634765625","","","",""
"21:48:41 566709","","","","","132.27336399819887","-5.578660011291504","-3.7242937088012695","9.342459678649902"
"21:48:42 377809","","","","","162.25109023130244","-10.586285591125488","1.658034324645996","6.8871307373046875"
"21:48:42 510396","6.8509756343755726","-0.15766334533691406","-1.178217887878418","-2.331934928894043","","","",""
"21:48:43 296982","","","","","922.3844439308859","-29.004241943359375","-3.8763303756713867","-8.130956649780273"
"21:48:43 389730","25.55477234854061","-2.7537918090820312","-3.382317543029785","2.5556468963623047","","","",""
"21:48:44 324440","","","","","101.02088552122132","-3.0131940841674805","-3.6979570388793945","8.846844673156738"
"21:48:44 459684","0.06258595555937063","0.1331615447998047","0.19388389587402344","0.08522319793701172","","","",""
"21:48:45 245458","","","","","429.7812858076413","-15.206038475036621","-2.2470264434814453","13.910735130310059"
"21:48:45 390013","6.502420973507469","-0.14807605743408203","-0.29082584381103516","-2.5290145874023438","","","",""
"21:48:46 270156","","","","","845.6712410942437","5.998854637145996","-28.27997589111328","-3.150864601135254"
"21:48:46 635792","46.817144232563805","0.2982826232910156","5.126208305358887","4.522185325622559","","","",""
"21:48:47 396381","","","","","88.62882325202918","-4.028367042541504","-2.511593818664551","8.129758834838867"
"21:48:47 526291","0.027043418815082987","-0.13422679901123047","-0.04793834686279297","-0.08202743530273438","","","",""
"21:48:48 523028","","","","","97.95712845764592","-3.8404159545898438","-2.5415220260620117","8.760650634765625"
"21:48:48 679303","0.005525493193999864","-0.06604766845703125","0.033023834228515625","-0.00852203369140625","","","",""
"21:48:49 443647","","","","","252.84021849874443","-12.45621395111084","-2.5247621536254883","9.555549621582031"
"21:48:49 815818","20.486848807763636","0.7062911987304688","2.2637557983398438","3.85530948638916","","","",""
"21:48:50 207723","","","","","105.03729734791978","-4.081040382385254","-3.5016260147094727","8.724736213684082"
"21:48:50 662171","0.02988071917570778","0.04367637634277344","0","-0.1672515869140625","","","",""
"21:48:51 199281","","","","","124.92851847249858","-2.8599605560302734","-4.2534284591674805","9.932647705078125"
"21:48:51 622423","1.0476004458323587","-0.5837821960449219","0.6615486145019531","0.518798828125","","","",""
"21:48:52 311531","","","","","100.22534555672883","-4.182797431945801","-3.6668310165405273","8.323695182800293"
"21:48:52 622349","0.0930621284769586","0.13635730743408203","0.2599315643310547","0.08309268951416016","","","",""
"21:48:53 205512","","","","","152.60995856234877","8.238698959350586","9.158100128173828","0.9289779663085938"
"21:48:53 745087","5.4073488118565365","0.45275115966796875","1.304987907409668","1.8706607818603516","","","",""
"21:48:54 257776","","","","","95.4430653526988","-3.4513463973999023","-4.339622497558594","8.04356575012207"
"21:48:54 393189","0.04553237622258166","0.1502065658569336","0.1374225616455078","0.06391716003417969","","","",""
"21:48:55 280699","","","","","97.82120261155615","-3.930201530456543","-3.7973194122314453","8.243487358093262"
"21:48:55 534645","0.02096968912246666","0.05859088897705078","0.13103103637695312","0.019174575805664062","","","",""
"21:48:56 305569","","","","","155.84968738781754","-6.389122009277344","-6.091033935546875","8.827690124511719"
"21:48:56 661809","1.1472136567736015","-0.14807605743408203","-0.3110666275024414","-1.0141620635986328","","","",""
"21:48:57 329427","","","","","255.2333502793872","11.832505226135254","10.052361488342285","3.7649965286254883"
"21:48:57 381147","13.994132556591467","-0.8905878067016602","2.538601875305176","2.5993242263793945","","","",""
"21:48:58 148031","","","","","103.81388054831132","-4.263005256652832","-4.473701477050781","8.101028442382812"
"21:48:58 468969","0.04556323842643906","0.19388389587402344","-0.026632308959960938","-0.08522319793701172","","","",""
"21:48:59 046209","","","","","76.895902194673","-1.1384773254394531","-6.091033935546875","6.2047624588012695"
"21:48:59 219300","11.721443979834476","-3.069120407104492","0.026632308959960938","-1.516982078552246","","","",""
"21:49:00 022288","","","","","96.10083465082153","0.026336669921875","-9.781808853149414","-0.6452569961547852"
"21:49:00 192559","0.036381015426741214","0.0862884521484375","-0.15340232849121094","0.07350540161132812","","","",""
"21:49:01 066403","","","","","101.32558531031555","-0.3543519973754883","-3.3890953063964844","-9.471750259399414"
"21:49:01 578787","0.2532882295399759","-0.45381641387939453","-0.14168357849121094","0.16512012481689453","","","",""
"21:49:02 348850","6.677654829307357","-2.553516387939453","-0.14061832427978516","-0.37072277069091797","","","",""
"21:49:02 349849","","","","","69.03145231481267","-0.0790109634399414","-6.684814453125","-4.933403015136719"
"21:49:03 130102","","","","","111.16417508678205","-0.2992839813232422","-4.288145065307617","-9.627378463745117"
"21:49:03 536519","1.529207263411081","1.1931324005126953","0.00852203369140625","0.32491493225097656","","","",""
"21:49:04 055010","","","","","148.31882130209578","0.8727130889892578","-10.672478675842285","-5.801326751708984"
"21:49:04 208440","14.227052389256642","-3.0286388397216797","1.8919668197631836","1.2144384384155273","","","",""
"21:49:05 111680","","","","","332.44640091496785","8.080677032470703","-16.222408294677734","1.9956274032592773"
"21:49:05 223399","188.20000454047567","10.987472534179688","-2.767641067504883","-7.734055519104004","","","",""
"21:49:06 135856","","","","","20.195453031305988","3.390292167663574","-2.948549270629883","-0.08619308471679688"
"21:49:06 199167","16.211970645637848","3.678469657897949","-0.7787313461303711","-1.4402809143066406","","","",""
"21:49:07 007151","","","","","88.83999115975257","9.296968460083008","-0.6488475799560547","1.4090299606323242"
"21:49:07 191650","0.40320268776667945","-0.005326271057128906","-0.007456779479980469","-0.6349163055419922","","","",""
"21:49:13 407755","","","","","120.35645501092404","10.810150146484375","-0.4261808395385742","-1.820845603942871"
"21:49:13 444134","3.5581953058981526","-0.831995964050293","-1.5627899169921875","0.6508960723876953","","","",""
"21:49:13 516579","","","","","41.788028496082006","4.379127502441406","2.807286262512207","3.838022232055664"
"21:49:14 039380","0.5414172783721369","0.18109989166259766","-0.4836444854736328","-0.5241260528564453","","","",""
"21:49:14 429160","","","","","93.7310136583701","2.163227081298828","5.909069061279297","7.357605934143066"
"21:49:14 803028","0.5520186574485706","-0.3813762664794922","0.2588663101196289","-0.5827169418334961","","","",""
"21:49:15 451294","","","","","100.81440622464743","4.606583595275879","6.038360595703125","6.567495346069336"
"21:49:15 464260","0.516416745073002","-0.20986270904541016","-0.09481048583984375","0.6807241439819336","","","",""
"21:49:16 483055","","","","","94.26031562739354","1.6592321395874023","7.526402473449707","5.904280662536621"
"21:49:16 485047","0.5645110574141654","0.37285327911376953","-0.4911012649536133","0.42931461334228516","","","",""
