"|","|__gyro","|__gyro-x","|__gyro-y","|__gyro-z","|__acc","|__acc-x","|__acc-y","|__acc-z"
"20:13:04 159167","0.0487189936775394","-0.2130584716796875","-0.05646038055419922","-0.011717796325683594","","","",""
"20:13:05 005111","","","","","96.51900870218014","-4.871150970458984","-6.738685607910156","-5.232686996459961"
"20:13:05 314850","0.000818215436083847","0.0010652542114257812","0.012783050537109375","0.025567054748535156","","","",""
"20:13:05 826935","","","","","93.39534490484675","-5.060298919677734","-6.25623893737793","-5.352400779724121"
"20:13:06 365473","0.0037165839048611815","-0.009587287902832031","-0.013848304748535156","-0.05859088897705078","","","",""
"20:13:06 918402","","","","","103.05011704960089","0.32442378997802734","-4.179205894470215","9.245491027832031"
"20:13:07 260424","0.12221702376700705","0.07137489318847656","-0.17151260375976562","0.29615211486816406","","","",""
"20:13:07 898241","","","","","125.61544542984211","-7.289368629455566","-7.1026153564453125","-4.693975448608398"
"20:13:08 302901","0.2795081654630849","-0.21625518798828125","0.3174581527709961","0.3632659912109375","","","",""
"20:13:08 795334","","","","","99.39016171789444","-5.045933723449707","-6.705165863037109","-5.382328987121582"
"20:13:09 042644","0.007575064422780997","0.05859088897705078","-0.05646038055419922","0.030893325805664062","","","",""
"20:13:09 820419","","","","","98.29511265703331","-5.073467254638672","-6.51362419128418","-5.488874435424805"
"20:13:10 154504","0.0004380198824947","-0.004261016845703125","-0.009587287902832031","0.01810932159423828","","","",""
"20:13:10 743702","","","","","118.68873861503198","-5.573870658874512","-7.522810935974121","-5.570280075073242"
"20:13:11 182866","1.6300380970405968","1.251723289489746","-0.2077322006225586","-0.14168357849121094","","","",""
"20:13:11 673727","","","","","100.62356969628672","-1.4928302764892578","-6.199974060058594","7.743083953857422"
"20:13:12 058717","0.23313257033623813","0.47618770599365234","-0.012783050537109375","-0.07883167266845703","","","",""
"20:13:12 786481","","","","","128.28124447634946","-3.337618827819824","-9.796174049377441","-4.601795196533203"
"20:13:13 179759","12.657079694636195","-1.5255050659179688","-3.214000701904297","-0.010652542114257812","","","",""
"20:13:13 733824","","","","","97.83074601642693","-5.697175979614258","-7.768223762512207","-2.2422380447387695"
"20:13:14 019150","0.10540752286124189","0.0628519058227539","-0.2940216064453125","-0.12250900268554688","","","",""
"20:13:14 835040","","","","","88.6420692736665","-5.247052192687988","-7.599427223205566","-1.8328170776367188"
"20:13:15 152377","0.007703315392063814","-0.07670116424560547","-0.0021305084228515625","-0.042611122131347656","","","",""
"20:13:15 760155","","","","","98.69609934545315","-5.196772575378418","-8.244684219360352","-1.9273910522460938"
"20:13:16 171978","0.0016023594298530952","0","-0.0170440673828125","0.03621959686279297","","","",""
"20:13:16 804688","","","","","94.82194259689823","-5.292543411254883","-7.964554786682129","-1.8376054763793945"
"20:13:16 918723","0.001572861595377617","0.03941535949707031","-0.004261016845703125","0.0010652542114257812","","","",""
"20:13:17 732195","","","","","103.19018018770566","-0.7158880233764648","5.56429386138916","8.468548774719238"
"20:13:18 217656","1.0927043110659724","-0.9960517883300781","-0.18323040008544922","-0.2588663101196289","","","",""
"20:13:18 827765","","","","","112.1553180515275","-4.757423400878906","-9.439427375793457","-0.6476507186889648"
"20:13:19 185563","1.155542452033842","-1.0567741394042969","-0.15979385375976562","0.11505126953125","","","",""
"20:13:19 725955","","","","","94.83120547982071","-5.001639366149902","-8.16447639465332","-1.7765512466430664"
"20:13:20 203104","0.046240722493166686","-0.17151260375976562","0.10759449005126953","0.07244014739990234","","","",""
"20:13:20 764236","","","","","98.00898769176638","-4.980091094970703","-8.248275756835938","-2.2745609283447266"
"20:13:21 084449","0.0038323544740705984","-0.025567054748535156","-0.052199363708496094","0.021305084228515625","","","",""
"20:13:21 902235","","","","","93.32527284132175","-5.092621803283691","-7.898712158203125","-2.2362518310546875"
"20:13:22 186403","0.01664826246451412","0.12250900268554688","0.03621959686279297","0.01810932159423828","","","",""
"20:13:22 821556","","","","","123.96603272875382","-0.8715152740478516","-2.9653091430664062","10.69642162322998"
"20:13:22 875641","0.7305312235666861","-0.8000373840332031","0.16512012481689453","0.25140953063964844","","","",""
"20:13:23 643213","","","","","104.62938228583789","-6.652491569519043","-7.576682090759277","-1.7226800918579102"
"20:13:23 975389","0.14554046656940045","0.3163928985595703","0.052199363708496094","-0.2066669464111328","","","",""
"20:13:24 668694","","","","","98.17254802602201","-6.296941757202148","-7.340846061706543","-2.1524524688720703"
"20:13:24 850880","0.1430028441363902","0.3739185333251953","-0.05646038055419922","0","","","",""
"20:13:25 590156","","","","","100.68908849208037","-6.111385345458984","-7.6341447830200195","-2.249420166015625"
"20:13:25 787986","0.000805730972388119","0.009587287902832031","-0.024501800537109375","-0.010652542114257812","","","",""
"20:13:26 713595","","","","","97.08721385837816","-6.128145217895508","-7.6341447830200195","-1.1193227767944336"
"20:13:27 124916","0.3649207209855376","0.5773906707763672","0.13529205322265625","0.11505126953125","","","",""
"20:13:27 740626","","","","","87.81019933302105","-5.141704559326172","-1.6568374633789062","7.656889915466309"
"20:13:27 927232","6.296879389993592","-2.484272003173828","0.07350540161132812","0.3462209701538086","","","",""
"20:13:28 557979","","","","","97.41369155096072","-5.640911102294922","-7.7813920974731445","-2.2458295822143555"
"20:13:28 826929","0.16362874370042846","-0.3462209701538086","-0.012783050537109375","0.20879745483398438","","","",""
"20:13:29 471477","","","","","93.98124597136939","-5.970123291015625","-7.246272087097168","-2.4146251678466797"
"20:13:29 763804","0.013048360387983848","-0.09054946899414062","0.034089088439941406","-0.060721397399902344","","","",""
"20:13:30 505066","","","","","100.13681667555466","-6.002446174621582","-7.442602157592773","-2.9521398544311523"
"20:13:30 835617","0.009388581862367573","-0.06391716003417969","-0.07244014739990234","-0.007456779479980469","","","",""
"20:13:31 631627","","","","","96.61667888222746","-5.63612174987793","-7.689212799072266","-2.3930768966674805"
"20:13:31 709360","0.231560122186238","0.32598018646240234","-0.29615211486816406","-0.19388389587402344","","","",""
"20:13:32 550157","","","","","82.37530566016903","-0.8655300140380859","-5.900689125061035","6.841639518737793"
"20:13:32 857432","10.142436444483792","-3.0861644744873047","-0.2950868606567383","0.7286624908447266","","","",""
"20:13:33 369966","","","","","101.74820105935396","-7.30612850189209","-6.741080284118652","-1.7107086181640625"
"20:13:33 652158","0.01758901033554139","-0.12463951110839844","-0.022370338439941406","0.03941535949707031","","","",""
"20:13:34 495027","","","","","95.06151342497924","-6.9194536209106445","-6.708757400512695","-1.4748725891113281"
"20:13:34 667470","0.0011121199686385808","0.0021305084228515625","0.021305084228515625","0.025567054748535156","","","",""
"20:13:35 417434","","","","","103.84904261568045","-6.3879241943359375","-7.939414024353027","-0.09577083587646484"
"20:13:35 682191","0.016106875201330695","-0.04793834686279297","0.08309268951416016","0.08309268951416016","","","",""
"20:13:36 647247","","","","","95.79145027025152","-6.168848037719727","-7.574287414550781","-0.6057510375976562"
"20:13:37 001906","0.20277119064849103","0.05539512634277344","0.4431629180908203","-0.057525634765625","","","",""
"20:13:37 466261","","","","","79.77694192237777","-0.4776573181152344","-2.3236427307128906","8.611008644104004"
"20:13:37 841748","42.603492501571054","-6.1520891189575195","-0.0021305084228515625","2.180662155151367","","","",""
"20:13:38 387609","","","","","95.07136247913331","-6.3352508544921875","-6.6093950271606445","-3.3543787002563477"
"20:13:38 902486","0.014495275089757342","0.014913558959960938","0.11824703216552734","-0.0170440673828125","","","",""
"20:13:39 412231","","","","","90.12441930126079","-6.352010726928711","-5.8623809814453125","-3.925413131713867"
"20:13:39 718786","0.006820434518886032","-0.041545867919921875","0","-0.07137489318847656","","","",""
"20:13:40 436649","","","","","98.3006090573881","-6.353207588195801","-6.419050216674805","-4.090618133544922"
"20:13:40 817499","0.0063880315765345586","0.057525634765625","-0.0031957626342773438","0.05539512634277344","","","",""
"20:13:41 345094","","","","","96.8811646473523","-6.607000350952148","-6.414261817932129","-3.4764862060546875"
"20:13:41 766314","0.006053206365322694","0.033023834228515625","-0.06604766845703125","-0.024501800537109375","","","",""
"20:13:42 483803","","","","","71.60475511105506","7.277397155761719","-0.3914632797241211","4.300116539001465"
"20:13:42 835119","0.5783560503223271","-0.7595558166503906","-0.0063915252685546875","0.03728485107421875","","","",""
"20:13:43 406166","","","","","88.13549116932518","-7.118178367614746","-6.119765281677246","0.12450218200683594"
"20:13:43 657810","0.134346117604764","-0.3462209701538086","0.041545867919921875","-0.11292076110839844","","","",""
"20:13:44 418216","","","","","95.12205314503171","-6.878750801086426","-6.806922912597656","-1.2126998901367188"
"20:13:44 609175","0.0012551188383440604","0.03515434265136719","-0.004261016845703125","-0.0010652542114257812","","","",""
"20:13:45 457301","","","","","95.28555521612725","-6.839244842529297","-6.80333137512207","-1.4916324615478516"
"20:13:45 554605","0.001634136956454313","0.03835010528564453","0.012783050537109375","0","","","",""
"20:13:46 375350","","","","","94.54245057094249","-7.005647659301758","-6.529186248779297","-1.6831750869750977"
"20:13:46 460894","0.06074307235849119","0.24608325958251953","-0.00852203369140625","0.010652542114257812","","","",""
"20:13:47 295832","","","","","95.83365110288105","-2.3966684341430664","-2.960519790649414","9.018034934997559"
"20:13:47 649489","2.4293553887273447","-1.545745849609375","-0.1725778579711914","-0.10120296478271484","","","",""
"20:13:48 322713","","","","","107.29214039169892","-7.540767669677734","-5.843227386474609","-4.035549163818359"
"20:13:48 657846","0.17562222432297858","-0.31958866119384766","-0.2641935348510742","0.060721397399902344","","","",""
"20:13:49 347357","","","","","96.21983960840043","-6.99606990814209","-5.9306182861328125","-3.4788808822631836"
"20:13:49 380301","0.003134363334538648","0.021305084228515625","-0.041545867919921875","-0.030893325805664062","","","",""
"20:13:50 267139","","","","","92.60647806752058","-6.878750801086426","-6.007234573364258","-3.03354549407959"
"20:13:50 407969","0.0012108548162359511","-0.0010652542114257812","0.030893325805664062","-0.01597881317138672","","","",""
"20:13:51 241943","","","","","94.66726905522046","-6.87515926361084","-6.094625473022461","-3.2023420333862305"
"20:13:51 458373","0.0014094511507209972","0.03728485107421875","0.004261016845703125","0.0010652542114257812","","","",""
"20:13:52 213771","","","","","1322.9142980987099","-35.99672317504883","0.8870782852172852","-5.134521484375"
"20:13:52 629795","98.75024732833936","8.753544807434082","-4.496618270874023","1.380624771118164","","","",""
"20:13:53 239056","","","","","77.31678215871489","-7.521613121032715","-4.2797651290893555","-1.5574750900268555"
"20:13:53 542924","0.2932850723791489","0.2428874969482422","0.44209766387939453","0.19707965850830078","","","",""
"20:13:54 260488","","","","","98.6530470598891","-7.419857025146484","-5.722315788269043","-3.2945213317871094"
"20:13:54 579661","0.0023308957997869584","-0.04474163055419922","0.01810932159423828","0.0010652542114257812","","","",""
"20:13:55 205268","","","","","95.14322075955806","-7.379154205322266","-5.517605781555176","-3.2011451721191406"
"20:13:55 612573","0.000560574668270419","0.019174575805664062","0.0010652542114257812","-0.013848304748535156","","","",""
"20:13:56 412377","","","","","97.69072700962897","-7.452179908752441","-5.701964378356934","-3.1053733825683594"
"20:13:56 674473","0.0035372176453165594","0.020239830017089844","-0.03621959686279297","0.042611122131347656","","","",""
"20:13:57 198973","","","","","57.53611299174645","5.487677574157715","-5.224307060241699","0.3579435348510742"
"20:13:57 534052","0.7436345769747277","-0.8266696929931641","0.057525634765625","0.23862648010253906","","","",""
"20:13:58 176499","","","","","97.9403373054347","-7.280988693237305","-6.699180603027344","0.22027301788330078"
"20:13:58 457819","0.019207345898394124","-0.12996578216552734","0.004261016845703125","-0.04793834686279297","","","",""
"20:13:59 279947","","","","","110.98681517553723","-7.440208435058594","-7.413870811462402","-0.8152503967285156"
"20:13:59 493942","0.006521986856569129","-0.07350540161132812","-0.033023834228515625","0.005326271057128906","","","",""
"20:14:00 304178","","","","","94.66977664808473","-7.175641059875488","-6.5184125900268555","-0.8308124542236328"
"20:14:00 578818","0.001147248966844927","-0.01810932159423828","0.020239830017089844","-0.020239830017089844","","","",""
"20:14:01 066615","","","","","95.3683693938965","-7.296551704406738","-6.4238386154174805","-0.9289779663085938"
"20:14:01 592488","0.00059348289778427","0.020239830017089844","-0.009587287902832031","0.009587287902832031","","","",""
"20:14:02 081956","","","","","68.3030704800749","-1.695145606994629","-7.339648246765137","3.399869918823242"
"20:14:02 224189","0.664184231114632","0.16938209533691406","-0.3696575164794922","0.7062911987304688","","","",""
"20:14:03 171013","","","","","94.55161601575855","-7.932231903076172","-5.172829627990723","2.2075204849243164"
"20:14:03 373263","0.19652732521899452","-0.4154653549194336","0.15233707427978516","-0.026632308959960938","","","",""
"20:14:04 090442","","","","","99.92347801537562","-7.810123443603516","-5.935406684875488","1.9226016998291016"
"20:14:04 239998","0.007945008472233894","0.05539512634277344","-0.06498241424560547","0.025567054748535156","","","",""
"20:14:05 115659","","","","","103.04166175155387","-7.636538505554199","-6.306519508361816","2.225478172302246"
"20:14:05 314774","0.021949230371319572","0.1448802947998047","0.02769756317138672","-0.013848304748535156","","","",""
"20:14:06 317102","0.0017294410909016733","0.02982807159423828","0.0170440673828125","-0.023435592651367188","","","",""
"20:14:06 318101","","","","","94.37360629419436","-7.643721580505371","-5.713935852050781","1.8160572052001953"
"20:14:07 163284","","","","","465.3291980555787","-21.279115676879883","3.458529472351074","0.7529993057250977"
"20:14:07 471494","160.57772032612684","5.487343788146973","0.6988344192504883","-11.40080738067627","","","",""
"20:14:08 241650","","","","","102.45270601542325","-8.895927429199219","-4.7227067947387695","-1.0055952072143555"
"20:14:08 458765","4.572668421952585","-1.7694578170776367","0.7489032745361328","0.9385261535644531","","","",""
"20:14:09 210451","","","","","94.98975416355643","-8.30454158782959","-4.429408073425293","-2.5307483673095703"
"20:14:09 362180","0.005036392562942638","0.03515434265136719","-0.010652542114257812","-0.060721397399902344","","","",""
"20:14:10 237157","","","","","97.20347558682988","-8.272218704223633","-4.586233139038086","-2.782146453857422"
"20:14:10 643749","2.15605641642469E-05","0.0010652542114257812","0.0031957626342773438","0.0031957626342773438","","","",""
"20:14:11 056826","","","","","93.72988324758717","-8.09504222869873","-4.387508392333984","-2.9916458129882812"
"20:14:11 208440","0.002657747167177149","0.03728485107421875","0.022370338439941406","-0.02769756317138672","","","",""
"20:14:12 078273","","","","","184.120429397949","-2.0219640731811523","3.9709043502807617","12.81655216217041"
"20:14:12 486049","254.0606037561065","8.641688346862793","8.536223411560059","-10.320596694946289","","","",""
"20:14:12 985954","","","","","139.277573797277","-8.777410507202148","-7.348028182983398","2.8707351684570312"
"20:14:13 511107","11.234876206889567","-2.1689443588256836","-2.3074331283569336","1.0983209609985352","","","",""
"20:14:14 025455","","","","","81.26101813425885","-7.948991775512695","-4.199557304382324","-0.6620168685913086"
"20:14:14 373131","0.685658421005428","0.22584247589111328","-0.4623384475708008","-0.6487655639648438","","","",""
"20:14:14 887989","","","","","95.08455535557823","-7.322888374328613","-6.402290344238281","0.6859588623046875"
"20:14:15 055133","0.014245626452066062","-0.11824703216552734","-0.014913558959960938","0.0063915252685546875","","","",""
"20:14:15 969094","","","","","94.570319085964","-7.264228820800781","-6.441795349121094","0.5518798828125"
"20:14:16 119911","0.0010780891634567524","0.031958580017089844","-0.005326271057128906","-0.005326271057128906","","","",""
"20:14:16 863276","","","","","96.49091541108919","-7.289368629455566","-6.557917594909668","0.5913858413696289"
"20:14:17 096767","0.000475467178148392","0.0031957626342773438","-0.01810932159423828","-0.011717796325683594","","","",""
"20:14:17 914065","","","","","150.36668475021543","5.686402320861816","-8.764242172241211","6.4202470779418945"
"20:14:18 148354","47.24399579041528","-5.5214338302612305","-0.8841962814331055","3.9969940185546875","","","",""
"20:14:18 854428","","","","","99.4485418172535","-7.139726638793945","-6.251450538635254","-3.064671516418457"
"20:14:19 086201","0.011615095395427488","-0.03728485107421875","-0.06711292266845703","-0.07563591003417969","","","",""
"20:14:19 964707","","","","","96.53987827379933","-7.478516578674316","-5.680416107177734","-2.8886919021606445"
"20:14:20 577645","0.014900465985192568","-0.08522319793701172","0.013848304748535156","0.0862884521484375","","","",""
"20:14:20 884327","","","","","94.90226683129185","-7.479713439941406","-5.497254371643066","-2.9557313919067383"
"20:14:21 194495","0.0038607317646892625","-0.009587287902832031","0.03835010528564453","-0.04793834686279297","","","",""
"20:14:22 013301","","","","","431.65497155368394","5.193181037902832","19.941913604736328","-2.6468706130981445"
"20:14:22 410934","68.77075199301271","-7.600893020629883","3.0403566360473633","1.3241634368896484","","","",""
"20:14:22 840466","","","","","111.92477029186102","-8.297358512878418","-5.844424247741699","-2.9868574142456055"
"20:14:23 341576","0.43748715342462674","-0.3962898254394531","0.37178802490234375","0.37711429595947266","","","",""
"20:14:23 706713","","","","","92.22406353368206","-6.415458679199219","-5.973714828491211","-3.9218215942382812"
"20:14:23 956072","0.02040002616286074","-0.1320962905883789","0.053264617919921875","-0.010652542114257812","","","",""
"20:14:24 879695","","","","","99.12507914195976","-6.2933502197265625","-6.314899444580078","-4.431801795959473"
"20:14:24 934897","0.0024250814221886685","-0.04474163055419922","-0.019174575805664062","0.007456779479980469","","","",""
"20:14:25 696306","","","","","98.55785040542105","-6.311307907104492","-6.395107269287109","-4.22230339050293"
"20:14:25 933014","0.025352618712531694","-0.14274978637695312","0.06391716003417969","-0.02982807159423828","","","",""
"20:14:26 721237","","","","","101.81902259793969","-6.318490028381348","-6.750657081604004","-4.040338516235352"
"20:14:26 927299","0.08712601438128331","-0.19388389587402344","-0.20560169219970703","-0.08522319793701172","","","",""
"20:14:27 845947","","","","","38.351110934448116","0.15443038940429688","-3.952946662902832","4.764606475830078"
"20:14:28 093030","63.713761178195455","-7.665876388549805","-0.6498308181762695","2.1273975372314453","","","",""
"20:14:28 869258","","","","","100.73295047005922","-6.344827651977539","-6.403487205505371","-4.4126482009887695"
"20:14:29 056686","0.0395666139329478","-0.17044734954833984","-0.08948421478271484","-0.05006885528564453","","","",""
"20:14:29 793056","","","","","101.83686116557692","-6.2406768798828125","-6.885933876037598","-3.933793067932129"
"20:14:29 886917","0.09031939370197506","-0.2013406753540039","-0.1374225616455078","0.17577362060546875","","","",""
"20:14:30 714360","","","","","94.03807348734517","-6.232296943664551","-6.520806312561035","-3.5602855682373047"
"20:14:31 079446","0.00639370540920936","-0.05646038055419922","-0.004261016845703125","-0.05646038055419922","","","",""
"20:14:31 846395","0.019380983465453028","-0.1214437484741211","-0.04367637634277344","-0.052199363708496094","","","",""
"20:14:31 848226","","","","","102.87960058509088","-6.188002586364746","-6.954170227050781","-4.028367042541504"
"20:14:32 659777","","","","","97.70416150139772","-2.717501640319824","3.4716978073120117","8.846844673156738"
"20:14:33 009254","4.205201596808365","-2.024064064025879","0.31426239013671875","-0.0980072021484375","","","",""
"20:14:33 786712","","","","","97.56197923621494","-6.548340797424316","-6.3939104080200195","-3.714716911315918"
"20:14:33 961628","0.23474762245405145","-0.47512149810791016","-0.09481048583984375","0.004261016845703125","","","",""
"20:14:34 812136","","","","","98.17859894701996","-6.500454902648926","-6.25623893737793","-4.0966033935546875"
"20:14:35 036181","0.347131709308087","0.5869779586791992","-0.04793834686279297","0.0170440673828125","","","",""
"20:14:35 712236","","","","","102.36070002954511","-6.549537658691406","-6.415458679199219","-4.278568267822266"
"20:14:35 871896","0.05092747285925725","0.2066669464111328","-0.04474163055419922","0.07883167266845703","","","",""
"20:14:36 800313","","","","","102.9414507886786","-6.808119773864746","-6.3256731033325195","-4.071463584899902"
"20:14:37 261677","0.508318675191731","0.65728759765625","-0.0692434310913086","-0.26738929748535156","","","",""
"20:14:37 463701","","","","","92.21917087869679","0.07422161102294922","-9.053949356079102","3.1999473571777344"
"20:14:37 834411","37.381811215995185","-5.783496856689453","-1.1111040115356445","1.6426877975463867","","","",""
"20:14:38 600079","","","","","95.67239170726225","-6.963747978210449","-6.080260276794434","-3.1951589584350586"
"20:14:38 918460","0.011372306154953549","-0.041545867919921875","-0.09587669372558594","-0.021305084228515625","","","",""
"20:14:39 477693","","","","","97.59233168724768","-6.931425094604492","-6.433415412902832","-2.8563690185546875"
"20:14:40 009532","0.0012687279095189297","-0.030893325805664062","0.014913558959960938","-0.009587287902832031","","","",""
"20:14:40 557253","","","","","90.99877579635086","-6.7985429763793945","-6.094625473022461","-2.7629928588867188"
"20:14:41 056987","0.005026114644351765","0.03941535949707031","0.04474163055419922","-0.03835010528564453","","","",""
"20:14:41 469912","","","","","101.0084613090612","-7.049941062927246","-6.542355537414551","-2.916226387023926"
"20:14:41 789493","0.16774737631476455","0.34835147857666016","0.009587287902832031","-0.21518993377685547","","","",""
"20:14:42 591756","","","","","121.529907775207","-0.4022378921508789","-9.141340255737305","6.148496627807617"
"20:14:43 017403","55.08755256684344","-7.045873641967773","-0.47086048126220703","2.285061836242676","","","",""
"20:14:43 509257","","","","","99.35840982798709","-7.267820358276367","-5.419440269470215","-4.143291473388672"
"20:14:43 820502","0.6967699939423255","-0.7307929992675781","-0.2301034927368164","-0.33130645751953125","","","",""
"20:14:44 642555","","","","","98.99699685979795","-6.80333137512207","-5.940195083618164","-4.174417495727539"
"20:14:44 750301","0.09653175387757074","-0.27484607696533203","0.07563591003417969","0.12357425689697266","","","",""
"20:14:45 509511","","","","","97.85442235732444","-6.775796890258789","-5.348809242248535","-4.830449104309082"
"20:14:45 738251","0.008615643302618992","0.07030868530273438","-0.05965614318847656","-0.010652542114257812","","","",""
"20:14:46 588226","","","","","96.47632372074895","-6.727910995483398","-5.638516426086426","-4.4066619873046875"
"20:14:46 672183","0.020238828358742467","0.1320962905883789","-0.03515434265136719","0.03941535949707031","","","",""
"20:14:47 695245","","","","","115.16101956675811","-0.7853212356567383","0.5087833404541016","10.690436363220215"
"20:14:47 875622","0.7279989123180712","-0.8426494598388672","-0.1033334732055664","-0.08522319793701172","","","",""
"20:14:48 532386","","","","","96.06785655360818","-7.0631103515625","-6.779388427734375","-0.46927738189697266"
"20:14:48 735677","0.16785168340084056","-0.32065391540527344","-0.0628519058227539","-0.2471485137939453","","","",""
"20:14:49 556429","","","","","120.9691003445605","-6.850019454956055","-8.579882621765137","0.6572275161743164"
"20:14:49 943191","10.452260420166567","2.9700469970703125","-0.7872543334960938","-1.0056400299072266","","","",""
"20:14:50 580875","","","","","93.74959422367192","-2.4924392700195312","-4.265399932861328","8.327286720275879"
"20:14:50 970573","0.2509857658924375","-0.4378366470336914","-0.0170440673828125","0.2428874969482422","","","",""
"20:14:51 606340","","","","","111.26697728340696","-8.583474159240723","-6.130539894104004","0.08619308471679688"
"20:14:51 878366","0.08092051969742897","0.12463951110839844","-0.10226821899414062","-0.23436450958251953","","","",""
"20:14:52 355138","","","","","1428.4599744354437","-10.202004432678223","-36.207420349121094","-3.6608457565307617"
"20:14:52 626956","3.49917996192562","-1.689560890197754","0.8000373840332031","0.06711292266845703","","","",""
"20:14:53 345172","","","","","82.87960301142084","-5.640911102294922","-7.119375228881836","-0.6117362976074219"
"20:14:53 576863","4.810890867296621","-2.093308448791504","-0.6530265808105469","0.05006885528564453","","","",""
"20:14:54 387839","","","","","96.20431931180246","-7.5467529296875","-6.143708229064941","-1.227065086364746"
"20:14:54 505526","0.013606893093310646","-0.04793834686279297","-0.07137489318847656","-0.07883167266845703","","","",""
"20:14:55 317259","","","","","99.980558453296","-7.540767669677734","-6.504046440124512","-0.9026412963867188"
"20:14:55 804470","0.0010133465157196042","0.023435592651367188","0.0031957626342773438","0.021305084228515625","","","",""
"20:14:56 314865","","","","","94.19773402197643","-7.574287414550781","-6.067091941833496","-0.13527584075927734"
"20:14:56 628258","0.034477910356145","0.17470836639404297","-0.011717796325683594","-0.061786651611328125","","","",""
"20:14:57 364452","","","","","82.53393872399738","-1.0690431594848633","4.792140007019043","7.643721580505371"
"20:14:57 848959","1.256602193649087","-1.0961904525756836","0.21199321746826172","0.10013771057128906","","","",""
"20:14:58 345196","","","","","89.64806434503953","-6.790163040161133","-5.94258975982666","-2.868340492248535"
"20:14:58 533857","0.02373854384677543","0.02769756317138672","0.11824703216552734","0.09481048583984375","","","",""
"20:14:59 491265","","","","","96.80725482950675","-6.857202529907227","-6.543552398681641","-2.6396875381469727"
"20:14:59 548043","0.013602211795841868","0.11079025268554688","0.022370338439941406","0.0287628173828125","","","",""
"20:15:00 381232","","","","","94.6394220426746","-6.793753623962402","-6.571086883544922","-2.3032913208007812"
"20:15:00 759726","0.13336937621170364","0.36113548278808594","-0.03621959686279297","-0.040480613708496094","","","",""
"20:15:01 316533","","","","","87.2331903180102","-6.974521636962891","-6.071880340576172","-1.3120622634887695"
"20:15:01 748676","0.003447640172453248","0.0010652542114257812","0.011717796325683594","-0.057525634765625","","","",""
"20:15:02 458184","","","","","102.15598816982038","-0.8966550827026367","-2.0171756744384766","9.863214492797852"
"20:15:02 471193","0.03729245849262952","-0.16831684112548828","-0.05965614318847656","-0.07350540161132812","","","",""
"20:15:03 379132","","","","","94.84706643153913","-5.660064697265625","-7.925048828125","0.0658416748046875"
"20:15:03 789575","3.1032495874624146","-0.6455698013305664","-1.6330995559692383","0.13955307006835938","","","",""
"20:15:04 365458","","","","","85.08959885933018","-6.937410354614258","-5.882732391357422","-1.5347299575805664"
"20:15:04 828411","0.008322924333697301","0.005326271057128906","0.08309268951416016","-0.03728485107421875","","","",""
"20:15:05 345002","","","","","94.06635487277526","-6.994873046875","-6.320884704589844","-2.2769546508789062"
"20:15:05 503969","0.000680859920976218","-0.014913558959960938","-0.0021305084228515625","-0.021305084228515625","","","",""
"20:15:06 247564","","","","","96.7918872749442","-7.0631103515625","-6.49566650390625","-2.1704092025756836"
"20:15:06 657767","0.000455041380519106","-0.014913558959960938","-0.014913558959960938","0.0031957626342773438","","","",""
"20:15:07 092947","","","","","342.29687862482206","-5.51521110534668","-11.468575477600098","13.429486274719238"
"20:15:07 644076","104.01048340137095","8.610795021057129","1.789698600769043","-5.163494110107422","","","",""
"20:15:08 199895","","","","","97.3515038010164","-2.072244644165039","4.03315544128418","8.763045310974121"
"20:15:08 663326","0.589445808797791","-0.7659482955932617","-0.04900360107421875","-0.019174575805664062","","","",""
"20:15:09 319729","","","","","93.83310675259145","-1.8340139389038086","3.7266883850097656","8.751073837280273"
"20:15:09 397399","0.1256814314510848","-0.3291759490966797","0.12890052795410156","0.026632308959960938","","","",""
